sep=,
2022-04-02 13:59:03,1471.7 lux
2022-04-02 13:59:04,1477.4 lux
2022-04-02 13:59:05,1455.0 lux
2022-04-02 13:59:06,1292.0 lux
2022-04-02 13:59:07,1172.2 lux
2022-04-02 13:59:08,1123.2 lux
2022-04-02 13:59:09,1098.4 lux
2022-04-02 13:59:10,1095.6 lux
2022-04-02 13:59:11,1088.6 lux
2022-04-02 13:59:12,1102.5 lux
2022-04-02 13:59:13,1164.7 lux
2022-04-02 13:59:14,1160.1 lux
2022-04-02 13:59:15,1230.3 lux
2022-04-02 13:59:16,1290.2 lux
2022-04-02 13:59:17,1245.3 lux
2022-04-02 13:59:18,1298.3 lux
2022-04-02 13:59:19,1463.0 lux
2022-04-02 13:59:20,1702.7 lux
2022-04-02 13:59:21,2221.1 lux
2022-04-02 13:59:22,2299.4 lux
2022-04-02 13:59:23,2048.3 lux
2022-04-02 13:59:24,2085.1 lux
2022-04-02 13:59:25,1953.8 lux
2022-04-02 13:59:26,2151.9 lux
2022-04-02 13:59:27,2483.7 lux
2022-04-02 13:59:28,2396.2 lux
2022-04-02 13:59:29,2112.8 lux
2022-04-02 13:59:30,1642.8 lux
2022-04-02 13:59:31,1863.9 lux
2022-04-02 13:59:32,1808.6 lux
2022-04-02 13:59:33,1663.5 lux
2022-04-02 13:59:34,1622.0 lux
2022-04-02 13:59:35,1320.2 lux
2022-04-02 13:59:36,1138.2 lux
2022-04-02 13:59:37,1100.2 lux
2022-04-02 13:59:38,1086.3 lux
2022-04-02 13:59:39,1081.2 lux
2022-04-02 13:59:40,1110.0 lux
2022-04-02 13:59:41,1117.4 lux
2022-04-02 13:59:42,1133.0 lux
2022-04-02 13:59:43,1145.7 lux
2022-04-02 13:59:44,1196.4 lux
2022-04-02 13:59:45,1203.8 lux
2022-04-02 13:59:46,1275.8 lux
2022-04-02 13:59:47,1317.3 lux
2022-04-02 13:59:48,1372.6 lux
2022-04-02 13:59:49,1566.7 lux
2022-04-02 13:59:50,1502.8 lux
2022-04-02 13:59:51,1788.5 lux
2022-04-02 13:59:52,1649.7 lux
2022-04-02 13:59:53,2079.4 lux
2022-04-02 13:59:54,2130.0 lux
2022-04-02 13:59:55,3002.1 lux
2022-04-02 13:59:56,3141.5 lux
2022-04-02 13:59:57,3582.7 lux
2022-04-02 13:59:58,3225.6 lux
2022-04-02 13:59:59,2764.8 lux
2022-04-02 14:00:00,3202.6 lux
2022-04-02 14:00:01,3433.0 lux
2022-04-02 14:00:02,3640.3 lux
2022-04-02 14:00:03,4027.4 lux
2022-04-02 14:00:04,3810.8 lux
2022-04-02 14:00:05,3562.0 lux
2022-04-02 14:00:06,3769.3 lux
2022-04-02 14:00:07,2820.1 lux
2022-04-02 14:00:08,2587.4 lux
2022-04-02 14:00:09,2357.0 lux
2022-04-02 14:00:10,2204.9 lux
2022-04-02 14:00:11,2177.3 lux
2022-04-02 14:00:12,2566.7 lux
2022-04-02 14:00:13,2797.1 lux
2022-04-02 14:00:14,3695.6 lux
2022-04-02 14:00:15,3529.7 lux
2022-04-02 14:00:16,4866.0 lux
2022-04-02 14:00:17,4525.1 lux
2022-04-02 14:00:18,5257.7 lux
2022-04-02 14:00:19,3820.0 lux
2022-04-02 14:00:20,4165.6 lux
2022-04-02 14:00:21,5972.0 lux
2022-04-02 14:00:22,5819.9 lux
2022-04-02 14:00:23,5681.7 lux
2022-04-02 14:00:24,6140.2 lux
2022-04-02 14:00:25,4737.0 lux
2022-04-02 14:00:26,5656.3 lux
2022-04-02 14:00:27,6575.6 lux
2022-04-02 14:00:28,4750.8 lux
2022-04-02 14:00:29,5078.0 lux
2022-04-02 14:00:30,5610.2 lux
2022-04-02 14:00:31,6448.9 lux
2022-04-02 14:00:32,5566.5 lux
2022-04-02 14:00:33,7165.4 lux
2022-04-02 14:00:34,6819.8 lux
2022-04-02 14:00:35,6183.9 lux
2022-04-02 14:00:36,6382.1 lux
2022-04-02 14:00:37,6382.1 lux
2022-04-02 14:00:38,6082.6 lux
2022-04-02 14:00:39,6331.4 lux
2022-04-02 14:00:40,6078.0 lux
2022-04-02 14:00:41,6990.3 lux
2022-04-02 14:00:42,6197.8 lux
2022-04-02 14:00:43,6598.7 lux
2022-04-02 14:00:44,6243.8 lux
2022-04-02 14:00:45,6234.6 lux
2022-04-02 14:00:46,6128.6 lux
2022-04-02 14:00:47,6119.4 lux
2022-04-02 14:00:48,6216.2 lux
2022-04-02 14:00:49,6211.6 lux
2022-04-02 14:00:50,6248.4 lux
2022-04-02 14:00:51,6442.0 lux
2022-04-02 14:00:52,6091.8 lux
2022-04-02 14:00:53,6589.4 lux
2022-04-02 14:00:54,7197.7 lux
2022-04-02 14:00:55,7059.5 lux
2022-04-02 14:00:56,6469.6 lux
2022-04-02 14:00:57,6442.0 lux
2022-04-02 14:00:58,6331.4 lux
2022-04-02 14:00:59,6359.0 lux
2022-04-02 14:01:00,6524.9 lux
2022-04-02 14:01:01,6091.8 lux
2022-04-02 14:01:02,6239.2 lux
2022-04-02 14:01:03,6239.2 lux
2022-04-02 14:01:04,6386.7 lux
2022-04-02 14:01:05,6156.3 lux
2022-04-02 14:01:06,5972.0 lux
2022-04-02 14:01:07,5972.0 lux
2022-04-02 14:01:08,5806.1 lux
2022-04-02 14:01:09,5764.6 lux
2022-04-02 14:01:10,6105.6 lux
2022-04-02 14:01:11,6285.3 lux
2022-04-02 14:01:12,6137.9 lux
2022-04-02 14:01:13,6801.4 lux
2022-04-02 14:01:14,6317.6 lux
2022-04-02 14:01:15,6497.3 lux
2022-04-02 14:01:16,6225.4 lux
2022-04-02 14:01:17,6446.6 lux
2022-04-02 14:01:18,6317.6 lux
2022-04-02 14:01:19,6520.3 lux
2022-04-02 14:01:20,6594.0 lux
2022-04-02 14:01:21,6548.0 lux
2022-04-02 14:01:22,6552.6 lux
2022-04-02 14:01:23,6451.2 lux
2022-04-02 14:01:24,6414.3 lux
2022-04-02 14:01:25,6276.1 lux
2022-04-02 14:01:26,6280.7 lux
2022-04-02 14:01:27,6197.8 lux
2022-04-02 14:01:28,6050.3 lux
2022-04-02 14:01:29,6220.8 lux
2022-04-02 14:01:30,6091.8 lux
2022-04-02 14:01:31,6197.8 lux
2022-04-02 14:01:32,6400.5 lux
2022-04-02 14:01:33,6096.4 lux
2022-04-02 14:01:34,6202.4 lux
2022-04-02 14:01:35,6266.9 lux
2022-04-02 14:01:36,6331.4 lux
2022-04-02 14:01:37,6432.8 lux
2022-04-02 14:01:38,6349.8 lux
2022-04-02 14:01:39,6257.7 lux
2022-04-02 14:01:40,6313.0 lux
2022-04-02 14:01:41,5686.3 lux
2022-04-02 14:01:42,4064.3 lux
2022-04-02 14:01:43,3230.2 lux
2022-04-02 14:01:44,2407.7 lux
2022-04-02 14:01:45,2057.5 lux
2022-04-02 14:01:46,1838.6 lux
2022-04-02 14:01:47,1760.3 lux
2022-04-02 14:01:48,1698.0 lux
2022-04-02 14:01:49,1624.3 lux
2022-04-02 14:01:50,1582.8 lux
2022-04-02 14:01:51,1546.0 lux
2022-04-02 14:01:52,1518.3 lux
2022-04-02 14:01:53,1499.9 lux
2022-04-02 14:01:54,1472.3 lux
2022-04-02 14:01:55,1458.4 lux
2022-04-02 14:01:56,1441.2 lux
2022-04-02 14:01:57,1425.0 lux
2022-04-02 14:01:58,1413.5 lux
2022-04-02 14:01:59,1397.4 lux
2022-04-02 14:02:00,1383.6 lux
2022-04-02 14:02:01,1372.0 lux
2022-04-02 14:02:02,1368.6 lux
2022-04-02 14:02:03,1355.9 lux
2022-04-02 14:02:04,1347.8 lux
2022-04-02 14:02:05,1347.8 lux
2022-04-02 14:02:06,1351.3 lux
2022-04-02 14:02:07,1331.1 lux
2022-04-02 14:02:08,1307.5 lux
2022-04-02 14:02:09,1296.0 lux
2022-04-02 14:02:10,1297.2 lux
2022-04-02 14:02:11,1307.5 lux
2022-04-02 14:02:12,1310.4 lux
2022-04-02 14:02:13,1301.2 lux
2022-04-02 14:02:14,1317.9 lux
2022-04-02 14:02:15,1327.1 lux
2022-04-02 14:02:16,1324.8 lux
2022-04-02 14:02:17,1342.7 lux
2022-04-02 14:02:18,1340.4 lux
2022-04-02 14:02:19,1363.4 lux
2022-04-02 14:02:20,1350.7 lux
2022-04-02 14:02:21,1334.0 lux
2022-04-02 14:02:22,1323.1 lux
2022-04-02 14:02:23,1344.4 lux
2022-04-02 14:02:24,1342.1 lux
2022-04-02 14:02:25,1351.9 lux
2022-04-02 14:02:26,1365.1 lux
2022-04-02 14:02:27,1380.1 lux
2022-04-02 14:02:28,1396.2 lux
2022-04-02 14:02:29,1406.6 lux
2022-04-02 14:02:30,1425.0 lux
2022-04-02 14:02:31,1450.4 lux
2022-04-02 14:02:32,1471.1 lux
2022-04-02 14:02:33,1481.5 lux
2022-04-02 14:02:34,1495.3 lux
2022-04-02 14:02:35,1522.9 lux
2022-04-02 14:02:36,1546.0 lux
2022-04-02 14:02:37,1566.7 lux
2022-04-02 14:02:38,1594.4 lux
2022-04-02 14:02:39,1617.4 lux
2022-04-02 14:02:40,1649.7 lux
2022-04-02 14:02:41,1705.0 lux
2022-04-02 14:02:42,1783.3 lux
2022-04-02 14:02:43,1854.7 lux
2022-04-02 14:02:44,1891.6 lux
2022-04-02 14:02:45,1960.7 lux
2022-04-02 14:02:46,1905.4 lux
2022-04-02 14:02:47,1852.4 lux
2022-04-02 14:02:48,2022.9 lux
2022-04-02 14:02:49,2230.3 lux
2022-04-02 14:02:50,2299.4 lux
2022-04-02 14:02:51,2649.6 lux
2022-04-02 14:02:52,2833.9 lux
2022-04-02 14:02:53,3352.3 lux
2022-04-02 14:02:54,3472.1 lux
2022-04-02 14:02:55,3140.4 lux
2022-04-02 14:02:56,2904.2 lux
2022-04-02 14:02:57,2476.8 lux
2022-04-02 14:02:58,2259.1 lux
2022-04-02 14:02:59,2168.1 lux
2022-04-02 14:03:00,2081.7 lux
2022-04-02 14:03:01,1975.7 lux
2022-04-02 14:03:02,1942.3 lux
2022-04-02 14:03:03,1914.6 lux
2022-04-02 14:03:04,1915.8 lux
2022-04-02 14:03:05,1923.8 lux
2022-04-02 14:03:06,1923.8 lux
2022-04-02 14:03:07,1912.3 lux
2022-04-02 14:03:08,1904.3 lux
2022-04-02 14:03:09,1912.3 lux
2022-04-02 14:03:10,1928.4 lux
2022-04-02 14:03:11,1937.7 lux
2022-04-02 14:03:12,1972.2 lux
2022-04-02 14:03:13,1998.7 lux
2022-04-02 14:03:14,1984.9 lux
2022-04-02 14:03:15,2013.7 lux
2022-04-02 14:03:16,2024.1 lux
2022-04-02 14:03:17,2016.0 lux
2022-04-02 14:03:18,2022.9 lux
2022-04-02 14:03:19,2018.3 lux
2022-04-02 14:03:20,2013.7 lux
2022-04-02 14:03:21,1999.9 lux
2022-04-02 14:03:22,1986.0 lux
2022-04-02 14:03:23,1963.0 lux
2022-04-02 14:03:24,1967.6 lux
2022-04-02 14:03:25,1958.4 lux
2022-04-02 14:03:26,1965.3 lux
2022-04-02 14:03:27,1942.3 lux
2022-04-02 14:03:28,1942.3 lux
2022-04-02 14:03:29,1969.9 lux
2022-04-02 14:03:30,1942.3 lux
2022-04-02 14:03:31,1933.1 lux
2022-04-02 14:03:32,1946.9 lux
2022-04-02 14:03:33,1942.3 lux
2022-04-02 14:03:34,1935.4 lux
2022-04-02 14:03:35,1944.6 lux
2022-04-02 14:03:36,1928.4 lux
2022-04-02 14:03:37,1942.3 lux
2022-04-02 14:03:38,1928.4 lux
2022-04-02 14:03:39,1914.6 lux
2022-04-02 14:03:40,1912.3 lux
2022-04-02 14:03:41,1912.3 lux
2022-04-02 14:03:42,1923.8 lux
2022-04-02 14:03:43,1951.5 lux
2022-04-02 14:03:44,1990.7 lux
2022-04-02 14:03:45,1994.1 lux
2022-04-02 14:03:46,1969.9 lux
2022-04-02 14:03:47,1937.7 lux
2022-04-02 14:03:48,1905.4 lux
2022-04-02 14:03:49,1906.6 lux
2022-04-02 14:03:50,1837.4 lux
2022-04-02 14:03:51,1792.5 lux
2022-04-02 14:03:52,1806.3 lux
2022-04-02 14:03:53,1812.1 lux
2022-04-02 14:03:54,1831.7 lux
2022-04-02 14:03:55,1827.1 lux
2022-04-02 14:03:56,1829.4 lux
2022-04-02 14:03:57,1816.7 lux
2022-04-02 14:03:58,1797.1 lux
2022-04-02 14:03:59,1777.5 lux
2022-04-02 14:04:00,1763.7 lux
2022-04-02 14:04:01,1762.6 lux
2022-04-02 14:04:02,1745.3 lux
2022-04-02 14:04:03,1719.9 lux
2022-04-02 14:04:04,1729.2 lux
2022-04-02 14:04:05,1751.0 lux
2022-04-02 14:04:06,1751.0 lux
2022-04-02 14:04:07,1758.0 lux
2022-04-02 14:04:08,1762.6 lux
2022-04-02 14:04:09,1753.3 lux
2022-04-02 14:04:10,1771.8 lux
2022-04-02 14:04:11,1778.7 lux
2022-04-02 14:04:12,1783.3 lux
2022-04-02 14:04:13,1785.6 lux
2022-04-02 14:04:14,1790.2 lux
2022-04-02 14:04:15,1810.9 lux
2022-04-02 14:04:16,1810.9 lux
2022-04-02 14:04:17,1820.2 lux
2022-04-02 14:04:18,1829.4 lux
2022-04-02 14:04:19,1843.2 lux
2022-04-02 14:04:20,1861.6 lux
2022-04-02 14:04:21,2057.5 lux
2022-04-02 14:04:22,2453.8 lux
2022-04-02 14:04:23,3110.4 lux
2022-04-02 14:04:24,4027.4 lux
2022-04-02 14:04:25,2541.3 lux
2022-04-02 14:04:26,2370.8 lux
2022-04-02 14:04:27,2398.5 lux
2022-04-02 14:04:28,2393.9 lux
2022-04-02 14:04:29,2626.6 lux
2022-04-02 14:04:30,2327.0 lux
2022-04-02 14:04:31,2416.9 lux
2022-04-02 14:04:32,2524.0 lux
2022-04-02 14:04:33,2392.7 lux
2022-04-02 14:04:34,2386.9 lux
2022-04-02 14:04:35,2304.0 lux
2022-04-02 14:04:36,2261.4 lux
2022-04-02 14:04:37,2283.3 lux
2022-04-02 14:04:38,2347.8 lux
2022-04-02 14:04:39,2407.7 lux
2022-04-02 14:04:40,2491.8 lux
2022-04-02 14:04:41,3035.5 lux
2022-04-02 14:04:42,2375.4 lux
2022-04-02 14:04:43,2309.8 lux
2022-04-02 14:04:44,2276.4 lux
2022-04-02 14:04:45,2236.0 lux
2022-04-02 14:04:46,2211.8 lux
2022-04-02 14:04:47,2211.8 lux
2022-04-02 14:04:48,2195.7 lux
2022-04-02 14:04:49,2187.6 lux
2022-04-02 14:04:50,2180.7 lux
2022-04-02 14:04:51,2183.0 lux
2022-04-02 14:04:52,2161.2 lux
2022-04-02 14:04:53,2186.5 lux
2022-04-02 14:04:54,2203.8 lux
2022-04-02 14:04:55,2200.3 lux
2022-04-02 14:04:56,2180.7 lux
2022-04-02 14:04:57,2195.7 lux
2022-04-02 14:04:58,2165.8 lux
2022-04-02 14:04:59,2170.4 lux
2022-04-02 14:05:00,2163.5 lux
2022-04-02 14:05:01,2126.6 lux
2022-04-02 14:05:02,2117.4 lux
2022-04-02 14:05:03,2098.9 lux
2022-04-02 14:05:04,2085.1 lux
2022-04-02 14:05:05,2066.7 lux
2022-04-02 14:05:06,2050.6 lux
2022-04-02 14:05:07,2046.0 lux
2022-04-02 14:05:08,2032.1 lux
2022-04-02 14:05:09,2027.5 lux
2022-04-02 14:05:10,2004.5 lux
2022-04-02 14:05:11,2004.5 lux
2022-04-02 14:05:12,1997.6 lux
2022-04-02 14:05:13,1974.5 lux
2022-04-02 14:05:14,1960.7 lux
2022-04-02 14:05:15,1969.9 lux
2022-04-02 14:05:16,1949.2 lux
2022-04-02 14:05:17,1935.4 lux
2022-04-02 14:05:18,1944.6 lux
2022-04-02 14:05:19,1930.8 lux
2022-04-02 14:05:20,1923.8 lux
2022-04-02 14:05:21,1914.6 lux
2022-04-02 14:05:22,1912.3 lux
2022-04-02 14:05:23,1905.4 lux
2022-04-02 14:05:24,1889.3 lux
2022-04-02 14:05:25,1889.3 lux
2022-04-02 14:05:26,1880.1 lux
2022-04-02 14:05:27,1885.8 lux
2022-04-02 14:05:28,1883.5 lux
2022-04-02 14:05:29,1897.3 lux
2022-04-02 14:05:30,1898.5 lux
2022-04-02 14:05:31,1870.8 lux
2022-04-02 14:05:32,1849.0 lux
2022-04-02 14:05:33,1867.4 lux
2022-04-02 14:05:34,1862.8 lux
2022-04-02 14:05:35,1823.6 lux
2022-04-02 14:05:36,1808.6 lux
2022-04-02 14:05:37,1817.9 lux
2022-04-02 14:05:38,1800.6 lux
2022-04-02 14:05:39,1797.1 lux
2022-04-02 14:05:40,1774.1 lux
2022-04-02 14:05:41,1751.0 lux
2022-04-02 14:05:42,1749.9 lux
2022-04-02 14:05:43,1746.4 lux
2022-04-02 14:05:44,1768.3 lux
2022-04-02 14:05:45,1782.1 lux
2022-04-02 14:05:46,1754.5 lux
2022-04-02 14:05:47,1778.7 lux
2022-04-02 14:05:48,1870.8 lux
2022-04-02 14:05:49,1974.5 lux
2022-04-02 14:05:50,2200.3 lux
2022-04-02 14:05:51,2179.6 lux
2022-04-02 14:05:52,2115.1 lux
2022-04-02 14:05:53,2135.8 lux
2022-04-02 14:05:54,2103.6 lux
2022-04-02 14:05:55,2080.5 lux
2022-04-02 14:05:56,2158.8 lux
2022-04-02 14:05:57,2331.6 lux
2022-04-02 14:05:58,2294.8 lux
2022-04-02 14:05:59,2350.1 lux
2022-04-02 14:06:00,2410.0 lux
2022-04-02 14:06:01,2133.5 lux
2022-04-02 14:06:02,2949.1 lux
2022-04-02 14:06:03,2499.8 lux
2022-04-02 14:06:04,2089.7 lux
2022-04-02 14:06:05,2138.1 lux
2022-04-02 14:06:06,2589.7 lux
2022-04-02 14:06:07,2308.6 lux
2022-04-02 14:06:08,2810.9 lux
2022-04-02 14:06:09,2230.3 lux
2022-04-02 14:06:10,2787.8 lux
2022-04-02 14:06:11,2481.4 lux
2022-04-02 14:06:12,2287.9 lux
2022-04-02 14:06:13,2730.2 lux
2022-04-02 14:06:14,2309.8 lux
2022-04-02 14:06:15,2206.1 lux
2022-04-02 14:06:16,2747.5 lux
2022-04-02 14:06:17,2678.4 lux
2022-04-02 14:06:18,3173.8 lux
2022-04-02 14:06:19,2740.6 lux
2022-04-02 14:06:20,2825.9 lux
2022-04-02 14:06:21,2903.0 lux
2022-04-02 14:06:22,2714.1 lux
2022-04-02 14:06:23,2292.5 lux
2022-04-02 14:06:24,2151.9 lux
2022-04-02 14:06:25,2142.7 lux
2022-04-02 14:06:26,1972.2 lux
2022-04-02 14:06:27,2622.0 lux
2022-04-02 14:06:28,3195.6 lux
2022-04-02 14:06:29,2465.3 lux
2022-04-02 14:06:30,2686.5 lux
2022-04-02 14:06:31,2319.0 lux
2022-04-02 14:06:32,1685.4 lux
2022-04-02 14:06:33,1607.0 lux
2022-04-02 14:06:34,1657.7 lux
2022-04-02 14:06:35,1742.4 lux
2022-04-02 14:06:36,1455.6 lux
2022-04-02 14:06:37,1453.8 lux
2022-04-02 14:06:38,1440.0 lux
2022-04-02 14:06:39,1442.3 lux
2022-04-02 14:06:40,1501.1 lux
2022-04-02 14:06:41,1466.5 lux
2022-04-02 14:06:42,1466.5 lux
2022-04-02 14:06:43,1510.3 lux
2022-04-02 14:06:44,1529.9 lux
2022-04-02 14:06:45,1453.8 lux
2022-04-02 14:06:46,1460.7 lux
2022-04-02 14:06:47,1661.2 lux
2022-04-02 14:06:48,1707.3 lux
2022-04-02 14:06:49,1527.6 lux
2022-04-02 14:06:50,1403.1 lux
2022-04-02 14:06:51,1398.5 lux
2022-04-02 14:06:52,1292.5 lux
2022-04-02 14:06:53,1276.4 lux
2022-04-02 14:06:54,1262.6 lux
2022-04-02 14:06:55,1264.9 lux
2022-04-02 14:06:56,1252.2 lux
2022-04-02 14:06:57,1236.1 lux
2022-04-02 14:06:58,1225.7 lux
2022-04-02 14:06:59,1216.5 lux
2022-04-02 14:07:00,1209.6 lux
2022-04-02 14:07:01,1207.9 lux
2022-04-02 14:07:02,1203.8 lux
2022-04-02 14:07:03,1195.8 lux
2022-04-02 14:07:04,1203.3 lux
2022-04-02 14:07:05,1207.9 lux
2022-04-02 14:07:06,1195.2 lux
2022-04-02 14:07:07,1190.6 lux
2022-04-02 14:07:08,1177.9 lux
2022-04-02 14:07:09,1174.5 lux
2022-04-02 14:07:10,1154.9 lux
2022-04-02 14:07:11,1163.5 lux
2022-04-02 14:07:12,1168.7 lux
2022-04-02 14:07:13,1176.2 lux
2022-04-02 14:07:14,1206.7 lux
2022-04-02 14:07:15,1229.2 lux
2022-04-02 14:07:16,1253.4 lux
2022-04-02 14:07:17,1296.6 lux
2022-04-02 14:07:18,1255.7 lux
2022-04-02 14:07:19,1247.0 lux
2022-04-02 14:07:20,1241.9 lux
2022-04-02 14:07:21,1207.9 lux
2022-04-02 14:07:22,1201.0 lux
2022-04-02 14:07:23,1177.9 lux
2022-04-02 14:07:24,1138.2 lux
2022-04-02 14:07:25,1129.5 lux
2022-04-02 14:07:26,1108.2 lux
2022-04-02 14:07:27,1094.4 lux
2022-04-02 14:07:28,1108.2 lux
2022-04-02 14:07:29,1079.4 lux
2022-04-02 14:07:30,1084.0 lux
2022-04-02 14:07:31,1077.1 lux
2022-04-02 14:07:32,1072.5 lux
2022-04-02 14:07:33,1065.6 lux
2022-04-02 14:07:34,1056.4 lux
2022-04-02 14:07:35,1059.8 lux
2022-04-02 14:07:36,1062.1 lux
2022-04-02 14:07:37,1059.8 lux
2022-04-02 14:07:38,1064.4 lux
2022-04-02 14:07:39,1067.9 lux
2022-04-02 14:07:40,1070.2 lux
2022-04-02 14:07:41,1077.1 lux
2022-04-02 14:07:42,1081.7 lux
2022-04-02 14:07:43,1085.2 lux
2022-04-02 14:07:44,1087.5 lux
2022-04-02 14:07:45,1089.8 lux
2022-04-02 14:07:46,1094.4 lux
2022-04-02 14:07:47,1097.9 lux
2022-04-02 14:07:48,1104.8 lux
2022-04-02 14:07:49,1110.5 lux
2022-04-02 14:07:50,1110.5 lux
2022-04-02 14:07:51,1117.4 lux
2022-04-02 14:07:52,1129.5 lux
2022-04-02 14:07:53,1168.7 lux
2022-04-02 14:07:54,1234.4 lux
2022-04-02 14:07:55,1396.8 lux
2022-04-02 14:07:56,1490.7 lux
2022-04-02 14:07:57,1573.6 lux
2022-04-02 14:07:58,1619.7 lux
2022-04-02 14:07:59,1612.8 lux
2022-04-02 14:08:00,1638.1 lux
2022-04-02 14:08:01,1729.2 lux
2022-04-02 14:08:02,1870.8 lux
2022-04-02 14:08:03,2119.7 lux
2022-04-02 14:08:04,2070.1 lux
2022-04-02 14:08:05,2431.9 lux
2022-04-02 14:08:06,2123.1 lux
2022-04-02 14:08:07,1883.5 lux
2022-04-02 14:08:08,1772.9 lux
2022-04-02 14:08:09,1618.6 lux
2022-04-02 14:08:10,1602.4 lux
2022-04-02 14:08:11,1465.9 lux
2022-04-02 14:08:12,1442.3 lux
2022-04-02 14:08:13,1384.1 lux
2022-04-02 14:08:14,1380.7 lux
2022-04-02 14:08:15,1388.2 lux
2022-04-02 14:08:16,1417.0 lux
2022-04-02 14:08:17,1368.6 lux
2022-04-02 14:08:18,1273.0 lux
2022-04-02 14:08:19,1226.9 lux
2022-04-02 14:08:20,1171.6 lux
2022-04-02 14:08:21,1167.0 lux
2022-04-02 14:08:22,1145.1 lux
2022-04-02 14:08:23,1140.5 lux
2022-04-02 14:08:24,1130.1 lux
2022-04-02 14:08:25,1123.2 lux
2022-04-02 14:08:26,1117.4 lux
2022-04-02 14:08:27,1112.8 lux
2022-04-02 14:08:28,1105.9 lux
2022-04-02 14:08:29,1092.1 lux
2022-04-02 14:08:30,1069.1 lux
2022-04-02 14:08:31,1057.5 lux
2022-04-02 14:08:32,1047.2 lux
2022-04-02 14:08:33,1033.3 lux
2022-04-02 14:08:34,1029.9 lux
2022-04-02 14:08:35,1023.0 lux
2022-04-02 14:08:36,1016.1 lux
2022-04-02 14:08:37,1018.4 lux
2022-04-02 14:08:38,1012.6 lux
2022-04-02 14:08:39,1010.3 lux
2022-04-02 14:08:40,1003.4 lux
2022-04-02 14:08:41,988.4 lux
2022-04-02 14:08:42,984.4 lux
2022-04-02 14:08:43,975.7 lux
2022-04-02 14:08:44,964.8 lux
2022-04-02 14:08:45,966.0 lux
2022-04-02 14:08:46,962.5 lux
2022-04-02 14:08:47,965.4 lux
2022-04-02 14:08:48,973.4 lux
2022-04-02 14:08:49,973.4 lux
2022-04-02 14:08:50,978.6 lux
2022-04-02 14:08:51,977.5 lux
2022-04-02 14:08:52,973.4 lux
2022-04-02 14:08:53,973.4 lux
2022-04-02 14:08:54,972.3 lux
2022-04-02 14:08:55,960.2 lux
2022-04-02 14:08:56,953.3 lux
2022-04-02 14:08:57,946.4 lux
2022-04-02 14:08:58,944.6 lux
2022-04-02 14:08:59,942.9 lux
2022-04-02 14:09:00,933.1 lux
2022-04-02 14:09:01,927.4 lux
2022-04-02 14:09:02,926.8 lux
2022-04-02 14:09:03,921.6 lux
2022-04-02 14:09:04,921.6 lux
2022-04-02 14:09:05,921.6 lux
2022-04-02 14:09:06,916.4 lux
2022-04-02 14:09:07,914.7 lux
2022-04-02 14:09:08,912.4 lux
2022-04-02 14:09:09,912.4 lux
2022-04-02 14:09:10,905.5 lux
2022-04-02 14:09:11,903.2 lux
2022-04-02 14:09:12,898.6 lux
2022-04-02 14:09:13,895.1 lux
2022-04-02 14:09:14,888.2 lux
2022-04-02 14:09:15,890.5 lux
2022-04-02 14:09:16,881.3 lux
2022-04-02 14:09:17,881.3 lux
2022-04-02 14:09:18,876.7 lux
2022-04-02 14:09:19,875.5 lux
2022-04-02 14:09:20,873.2 lux
2022-04-02 14:09:21,873.2 lux
2022-04-02 14:09:22,870.9 lux
2022-04-02 14:09:23,864.0 lux
2022-04-02 14:09:24,864.0 lux
2022-04-02 14:09:25,864.0 lux
2022-04-02 14:09:26,859.4 lux
2022-04-02 14:09:27,858.2 lux
2022-04-02 14:09:28,860.5 lux
2022-04-02 14:09:29,864.0 lux
2022-04-02 14:09:30,864.0 lux
2022-04-02 14:09:31,864.6 lux
2022-04-02 14:09:32,869.8 lux
2022-04-02 14:09:33,872.6 lux
2022-04-02 14:09:34,879.6 lux
2022-04-02 14:09:35,887.6 lux
2022-04-02 14:09:36,900.3 lux
2022-04-02 14:09:37,907.2 lux
2022-04-02 14:09:38,914.1 lux
2022-04-02 14:09:39,927.4 lux
2022-04-02 14:09:40,942.3 lux
2022-04-02 14:09:41,953.3 lux
2022-04-02 14:09:42,964.2 lux
2022-04-02 14:09:43,979.8 lux
2022-04-02 14:09:44,999.9 lux
2022-04-02 14:09:45,1016.6 lux
2022-04-02 14:09:46,1041.4 lux
2022-04-02 14:09:47,1103.6 lux
2022-04-02 14:09:48,1217.7 lux
2022-04-02 14:09:49,1336.3 lux
2022-04-02 14:09:50,1386.4 lux
2022-04-02 14:09:51,1425.6 lux
2022-04-02 14:09:52,1474.6 lux
2022-04-02 14:09:53,1543.7 lux
2022-04-02 14:09:54,1637.0 lux
2022-04-02 14:09:55,1779.8 lux
2022-04-02 14:09:56,1820.2 lux
2022-04-02 14:09:57,1774.1 lux
2022-04-02 14:09:58,1718.8 lux
2022-04-02 14:09:59,1857.0 lux
2022-04-02 14:10:00,1787.9 lux
2022-04-02 14:10:01,1792.5 lux
2022-04-02 14:10:02,1764.9 lux
2022-04-02 14:10:03,1870.8 lux
2022-04-02 14:10:04,2092.0 lux
2022-04-02 14:10:05,2124.3 lux
2022-04-02 14:10:06,2158.8 lux
2022-04-02 14:10:07,2278.7 lux
2022-04-02 14:10:08,2543.6 lux
2022-04-02 14:10:09,2691.1 lux
2022-04-02 14:10:10,2628.9 lux
2022-04-02 14:10:11,2587.4 lux
