sep=,
"Time","Light"
2022-04-04 10:39:23,522.7 lux
2022-04-04 10:39:24,528.2 lux
2022-04-04 10:39:25,533.1 lux
2022-04-04 10:39:26,539.4 lux
2022-04-04 10:39:27,540.0 lux
2022-04-04 10:39:28,543.7 lux
2022-04-04 10:39:29,544.9 lux
2022-04-04 10:39:30,550.7 lux
2022-04-04 10:39:31,553.0 lux
2022-04-04 10:39:32,549.5 lux
2022-04-04 10:39:33,549.5 lux
2022-04-04 10:39:34,553.5 lux
2022-04-04 10:39:35,552.4 lux
2022-04-04 10:39:36,543.7 lux
2022-04-04 10:39:37,543.7 lux
2022-04-04 10:39:38,539.7 lux
2022-04-04 10:39:39,531.6 lux
2022-04-04 10:39:40,531.6 lux
2022-04-04 10:39:41,528.2 lux
2022-04-04 10:39:42,524.2 lux
2022-04-04 10:39:43,523.0 lux
2022-04-04 10:39:44,519.6 lux
2022-04-04 10:39:45,518.4 lux
2022-04-04 10:39:46,512.1 lux
2022-04-04 10:39:47,508.6 lux
2022-04-04 10:39:48,510.3 lux
2022-04-04 10:39:49,510.3 lux
2022-04-04 10:39:50,506.6 lux
2022-04-04 10:39:51,504.0 lux
2022-04-04 10:39:52,501.1 lux
2022-04-04 10:39:53,502.3 lux
2022-04-04 10:39:54,501.1 lux
2022-04-04 10:39:55,497.4 lux
2022-04-04 10:39:56,492.5 lux
2022-04-04 10:39:57,483.6 lux
2022-04-04 10:39:58,478.1 lux
2022-04-04 10:39:59,473.5 lux
2022-04-04 10:40:00,466.6 lux
2022-04-04 10:40:01,459.6 lux
2022-04-04 10:40:02,455.3 lux
2022-04-04 10:40:03,454.2 lux
2022-04-04 10:40:04,452.2 lux
2022-04-04 10:40:05,452.2 lux
2022-04-04 10:40:06,452.2 lux
2022-04-04 10:40:07,452.2 lux
2022-04-04 10:40:08,453.6 lux
2022-04-04 10:40:09,453.0 lux
2022-04-04 10:40:10,457.3 lux
2022-04-04 10:40:11,457.9 lux
2022-04-04 10:40:12,456.5 lux
2022-04-04 10:40:13,456.8 lux
2022-04-04 10:40:14,460.2 lux
2022-04-04 10:40:15,457.9 lux
2022-04-04 10:40:16,459.1 lux
2022-04-04 10:40:17,462.5 lux
2022-04-04 10:40:18,461.4 lux
2022-04-04 10:40:19,460.2 lux
2022-04-04 10:40:20,455.6 lux
2022-04-04 10:40:21,455.6 lux
2022-04-04 10:40:22,455.6 lux
2022-04-04 10:40:23,447.6 lux
2022-04-04 10:40:24,438.3 lux
2022-04-04 10:40:25,431.4 lux
2022-04-04 10:40:26,431.4 lux
2022-04-04 10:40:27,423.9 lux
2022-04-04 10:40:28,425.1 lux
2022-04-04 10:40:29,425.1 lux
2022-04-04 10:40:30,428.5 lux
2022-04-04 10:40:31,423.9 lux
2022-04-04 10:40:32,428.5 lux
2022-04-04 10:40:33,430.3 lux
2022-04-04 10:40:34,436.0 lux
2022-04-04 10:40:35,443.8 lux
2022-04-04 10:40:36,448.1 lux
2022-04-04 10:40:37,455.0 lux
2022-04-04 10:40:38,457.9 lux
2022-04-04 10:40:39,460.8 lux
2022-04-04 10:40:40,463.7 lux
2022-04-04 10:40:41,465.1 lux
2022-04-04 10:40:42,468.6 lux
2022-04-04 10:40:43,467.1 lux
2022-04-04 10:40:44,469.4 lux
2022-04-04 10:40:45,469.4 lux
2022-04-04 10:40:46,471.5 lux
2022-04-04 10:40:47,469.4 lux
2022-04-04 10:40:48,466.6 lux
2022-04-04 10:40:49,465.1 lux
2022-04-04 10:40:50,459.6 lux
2022-04-04 10:40:51,457.6 lux
2022-04-04 10:40:52,454.2 lux
2022-04-04 10:40:53,452.2 lux
2022-04-04 10:40:54,450.1 lux
2022-04-04 10:40:55,444.1 lux
2022-04-04 10:40:56,443.5 lux
2022-04-04 10:40:57,440.6 lux
2022-04-04 10:40:58,439.5 lux
2022-04-04 10:40:59,438.3 lux
2022-04-04 10:41:00,437.2 lux
2022-04-04 10:41:01,434.9 lux
2022-04-04 10:41:02,433.2 lux
2022-04-04 10:41:03,434.3 lux
2022-04-04 10:41:04,432.6 lux
2022-04-04 10:41:05,436.0 lux
2022-04-04 10:41:06,439.5 lux
2022-04-04 10:41:07,440.6 lux
2022-04-04 10:41:08,444.7 lux
2022-04-04 10:41:09,450.4 lux
2022-04-04 10:41:10,455.6 lux
2022-04-04 10:41:11,460.2 lux
2022-04-04 10:41:12,467.7 lux
2022-04-04 10:41:13,473.5 lux
2022-04-04 10:41:14,478.7 lux
2022-04-04 10:41:15,483.3 lux
2022-04-04 10:41:16,492.5 lux
2022-04-04 10:41:17,492.5 lux
2022-04-04 10:41:18,495.9 lux
2022-04-04 10:41:19,495.9 lux
2022-04-04 10:41:20,490.8 lux
2022-04-04 10:41:21,501.1 lux
2022-04-04 10:41:22,499.7 lux
2022-04-04 10:41:23,500.3 lux
2022-04-04 10:41:24,495.9 lux
2022-04-04 10:41:25,495.4 lux
2022-04-04 10:41:26,491.0 lux
2022-04-04 10:41:27,492.8 lux
2022-04-04 10:41:28,495.6 lux
2022-04-04 10:41:29,497.4 lux
2022-04-04 10:41:30,495.4 lux
2022-04-04 10:41:31,491.3 lux
2022-04-04 10:41:32,494.5 lux
2022-04-04 10:41:33,491.6 lux
2022-04-04 10:41:34,489.6 lux
2022-04-04 10:41:35,489.6 lux
2022-04-04 10:41:36,486.7 lux
2022-04-04 10:41:37,482.1 lux
2022-04-04 10:41:38,478.1 lux
2022-04-04 10:41:39,480.1 lux
2022-04-04 10:41:40,478.7 lux
2022-04-04 10:41:41,481.0 lux
2022-04-04 10:41:42,478.1 lux
2022-04-04 10:41:43,475.2 lux
2022-04-04 10:41:44,479.8 lux
2022-04-04 10:41:45,483.8 lux
2022-04-04 10:41:46,486.1 lux
2022-04-04 10:41:47,489.6 lux
2022-04-04 10:41:48,491.9 lux
2022-04-04 10:41:49,501.7 lux
2022-04-04 10:41:50,506.3 lux
2022-04-04 10:41:51,511.5 lux
2022-04-04 10:41:52,517.2 lux
2022-04-04 10:41:53,521.3 lux
2022-04-04 10:41:54,521.3 lux
2022-04-04 10:41:55,521.3 lux
2022-04-04 10:41:56,521.3 lux
2022-04-04 10:41:57,521.3 lux
2022-04-04 10:41:58,520.1 lux
2022-04-04 10:41:59,514.9 lux
2022-04-04 10:42:00,508.0 lux
2022-04-04 10:42:01,500.5 lux
2022-04-04 10:42:02,495.9 lux
2022-04-04 10:42:03,489.0 lux
2022-04-04 10:42:04,482.1 lux
2022-04-04 10:42:05,477.8 lux
2022-04-04 10:42:06,474.3 lux
2022-04-04 10:42:07,472.3 lux
2022-04-04 10:42:08,474.3 lux
2022-04-04 10:42:09,475.5 lux
2022-04-04 10:42:10,479.8 lux
2022-04-04 10:42:11,485.3 lux
2022-04-04 10:42:12,490.8 lux
2022-04-04 10:42:13,501.1 lux
2022-04-04 10:42:14,510.6 lux
2022-04-04 10:42:15,515.5 lux
2022-04-04 10:42:16,524.4 lux
2022-04-04 10:42:17,530.2 lux
2022-04-04 10:42:18,537.4 lux
2022-04-04 10:42:19,540.0 lux
2022-04-04 10:42:20,540.6 lux
2022-04-04 10:42:21,546.3 lux
2022-04-04 10:42:22,544.3 lux
2022-04-04 10:42:23,544.3 lux
2022-04-04 10:42:24,538.3 lux
2022-04-04 10:42:25,532.8 lux
2022-04-04 10:42:26,528.2 lux
2022-04-04 10:42:27,524.2 lux
2022-04-04 10:42:28,525.9 lux
2022-04-04 10:42:29,524.7 lux
2022-04-04 10:42:30,510.3 lux
2022-04-04 10:42:31,513.8 lux
2022-04-04 10:42:32,510.3 lux
2022-04-04 10:42:33,502.3 lux
2022-04-04 10:42:34,500.5 lux
2022-04-04 10:42:35,495.9 lux
2022-04-04 10:42:36,489.0 lux
2022-04-04 10:42:37,486.7 lux
2022-04-04 10:42:38,482.1 lux
2022-04-04 10:42:39,475.2 lux
2022-04-04 10:42:40,475.2 lux
2022-04-04 10:42:41,470.6 lux
2022-04-04 10:42:42,468.3 lux
2022-04-04 10:42:43,464.8 lux
2022-04-04 10:42:44,461.4 lux
2022-04-04 10:42:45,451.0 lux
2022-04-04 10:42:46,441.8 lux
2022-04-04 10:42:47,447.6 lux
2022-04-04 10:42:48,449.3 lux
2022-04-04 10:42:49,451.6 lux
2022-04-04 10:42:50,457.9 lux
2022-04-04 10:42:51,460.5 lux
2022-04-04 10:42:52,470.9 lux
2022-04-04 10:42:53,473.2 lux
2022-04-04 10:42:54,472.6 lux
2022-04-04 10:42:55,476.1 lux
2022-04-04 10:42:56,479.5 lux
2022-04-04 10:42:57,481.0 lux
2022-04-04 10:42:58,481.5 lux
2022-04-04 10:42:59,485.9 lux
2022-04-04 10:43:00,483.8 lux
2022-04-04 10:43:01,479.8 lux
2022-04-04 10:43:02,475.2 lux
2022-04-04 10:43:03,473.2 lux
2022-04-04 10:43:04,475.2 lux
2022-04-04 10:43:05,477.2 lux
2022-04-04 10:43:06,476.9 lux
2022-04-04 10:43:07,468.3 lux
2022-04-04 10:43:08,470.9 lux
2022-04-04 10:43:09,463.4 lux
2022-04-04 10:43:10,459.1 lux
2022-04-04 10:43:11,464.8 lux
2022-04-04 10:43:12,457.9 lux
2022-04-04 10:43:13,455.0 lux
2022-04-04 10:43:14,462.0 lux
2022-04-04 10:43:15,469.4 lux
2022-04-04 10:43:16,468.3 lux
2022-04-04 10:43:17,468.3 lux
2022-04-04 10:43:18,471.7 lux
2022-04-04 10:43:19,472.3 lux
2022-04-04 10:43:20,471.2 lux
2022-04-04 10:43:21,466.0 lux
2022-04-04 10:43:22,459.1 lux
2022-04-04 10:43:23,454.5 lux
2022-04-04 10:43:24,449.9 lux
2022-04-04 10:43:25,441.2 lux
2022-04-04 10:43:26,433.2 lux
2022-04-04 10:43:27,425.7 lux
2022-04-04 10:43:28,423.4 lux
2022-04-04 10:43:29,421.6 lux
2022-04-04 10:43:30,420.5 lux
2022-04-04 10:43:31,422.8 lux
2022-04-04 10:43:32,419.3 lux
2022-04-04 10:43:33,419.3 lux
2022-04-04 10:43:34,418.2 lux
2022-04-04 10:43:35,411.6 lux
2022-04-04 10:43:36,408.1 lux
2022-04-04 10:43:37,403.2 lux
2022-04-04 10:43:38,398.3 lux
2022-04-04 10:43:39,389.1 lux
2022-04-04 10:43:40,381.3 lux
2022-04-04 10:43:41,375.8 lux
2022-04-04 10:43:42,372.4 lux
2022-04-04 10:43:43,368.8 lux
2022-04-04 10:43:44,367.2 lux
2022-04-04 10:43:45,366.5 lux
2022-04-04 10:43:46,365.8 lux
2022-04-04 10:43:47,367.1 lux
2022-04-04 10:43:48,368.5 lux
2022-04-04 10:43:49,371.5 lux
2022-04-04 10:43:50,375.6 lux
2022-04-04 10:43:51,383.0 lux
2022-04-04 10:43:52,390.5 lux
2022-04-04 10:43:53,398.9 lux
2022-04-04 10:43:54,407.2 lux
2022-04-04 10:43:55,417.6 lux
2022-04-04 10:43:56,428.0 lux
2022-04-04 10:43:57,436.3 lux
2022-04-04 10:43:58,444.1 lux
2022-04-04 10:43:59,451.0 lux
2022-04-04 10:44:00,458.5 lux
2022-04-04 10:44:01,462.0 lux
2022-04-04 10:44:02,465.4 lux
2022-04-04 10:44:03,468.9 lux
2022-04-04 10:44:04,471.7 lux
2022-04-04 10:44:05,469.4 lux
2022-04-04 10:44:06,467.7 lux
2022-04-04 10:44:07,462.0 lux
2022-04-04 10:44:08,457.3 lux
2022-04-04 10:44:09,453.9 lux
2022-04-04 10:44:10,450.4 lux
2022-04-04 10:44:11,447.0 lux
2022-04-04 10:44:12,442.9 lux
2022-04-04 10:44:13,440.6 lux
2022-04-04 10:44:14,440.6 lux
2022-04-04 10:44:15,438.3 lux
2022-04-04 10:44:16,437.8 lux
2022-04-04 10:44:17,436.6 lux
2022-04-04 10:44:18,431.4 lux
2022-04-04 10:44:19,426.8 lux
2022-04-04 10:44:20,417.9 lux
2022-04-04 10:44:21,409.2 lux
2022-04-04 10:44:22,398.9 lux
2022-04-04 10:44:23,388.5 lux
2022-04-04 10:44:24,382.8 lux
2022-04-04 10:44:25,375.6 lux
2022-04-04 10:44:26,371.5 lux
2022-04-04 10:44:27,369.5 lux
2022-04-04 10:44:28,366.2 lux
2022-04-04 10:44:29,367.6 lux
2022-04-04 10:44:30,368.6 lux
2022-04-04 10:44:31,370.7 lux
2022-04-04 10:44:32,376.7 lux
2022-04-04 10:44:33,378.1 lux
2022-04-04 10:44:34,384.5 lux
2022-04-04 10:44:35,390.8 lux
2022-04-04 10:44:36,400.0 lux
2022-04-04 10:44:37,407.8 lux
2022-04-04 10:44:38,414.7 lux
2022-04-04 10:44:39,423.6 lux
2022-04-04 10:44:40,432.0 lux
2022-04-04 10:44:41,439.5 lux
2022-04-04 10:44:42,445.8 lux
2022-04-04 10:44:43,449.3 lux
2022-04-04 10:44:44,453.9 lux
2022-04-04 10:44:45,455.0 lux
2022-04-04 10:44:46,455.0 lux
2022-04-04 10:44:47,455.0 lux
2022-04-04 10:44:48,452.7 lux
2022-04-04 10:44:49,452.2 lux
2022-04-04 10:44:50,451.0 lux
2022-04-04 10:44:51,447.6 lux
2022-04-04 10:44:52,446.4 lux
2022-04-04 10:44:53,442.4 lux
2022-04-04 10:44:54,437.8 lux
2022-04-04 10:44:55,434.3 lux
2022-04-04 10:44:56,432.0 lux
2022-04-04 10:44:57,432.0 lux
2022-04-04 10:44:58,432.0 lux
2022-04-04 10:44:59,432.0 lux
2022-04-04 10:45:00,434.3 lux
2022-04-04 10:45:01,439.5 lux
2022-04-04 10:45:02,445.2 lux
2022-04-04 10:45:03,445.2 lux
2022-04-04 10:45:04,451.0 lux
2022-04-04 10:45:05,452.7 lux
2022-04-04 10:45:06,457.9 lux
2022-04-04 10:45:07,457.9 lux
2022-04-04 10:45:08,457.9 lux
2022-04-04 10:45:09,458.2 lux
2022-04-04 10:45:10,462.5 lux
2022-04-04 10:45:11,466.6 lux
2022-04-04 10:45:12,470.6 lux
2022-04-04 10:45:13,477.5 lux
2022-04-04 10:45:14,478.9 lux
2022-04-04 10:45:15,479.5 lux
2022-04-04 10:45:16,480.1 lux
2022-04-04 10:45:17,483.6 lux
2022-04-04 10:45:18,482.1 lux
2022-04-04 10:45:19,478.1 lux
2022-04-04 10:45:20,476.1 lux
2022-04-04 10:45:21,467.1 lux
2022-04-04 10:45:22,464.5 lux
2022-04-04 10:45:23,463.7 lux
2022-04-04 10:45:24,456.8 lux
2022-04-04 10:45:25,446.4 lux
2022-04-04 10:45:26,437.8 lux
2022-04-04 10:45:27,435.5 lux
2022-04-04 10:45:28,426.8 lux
2022-04-04 10:45:29,423.4 lux
2022-04-04 10:45:30,422.2 lux
2022-04-04 10:45:31,415.3 lux
2022-04-04 10:45:32,411.8 lux
2022-04-04 10:45:33,404.9 lux
2022-04-04 10:45:34,409.0 lux
2022-04-04 10:45:35,406.7 lux
2022-04-04 10:45:36,403.2 lux
2022-04-04 10:45:37,407.8 lux
2022-04-04 10:45:38,403.8 lux
2022-04-04 10:45:39,407.2 lux
2022-04-04 10:45:40,410.7 lux
2022-04-04 10:45:41,416.4 lux
2022-04-04 10:45:42,421.1 lux
2022-04-04 10:45:43,424.5 lux
2022-04-04 10:45:44,429.7 lux
2022-04-04 10:45:45,432.0 lux
2022-04-04 10:45:46,438.3 lux
2022-04-04 10:45:47,441.8 lux
2022-04-04 10:45:48,445.2 lux
2022-04-04 10:45:49,448.7 lux
2022-04-04 10:45:50,454.8 lux
2022-04-04 10:45:51,458.8 lux
2022-04-04 10:45:52,462.2 lux
2022-04-04 10:45:53,465.7 lux
2022-04-04 10:45:54,469.2 lux
2022-04-04 10:45:55,469.4 lux
2022-04-04 10:45:56,470.9 lux
2022-04-04 10:45:57,472.3 lux
2022-04-04 10:45:58,472.6 lux
2022-04-04 10:45:59,475.2 lux
2022-04-04 10:46:00,475.2 lux
2022-04-04 10:46:01,475.2 lux
2022-04-04 10:46:02,477.5 lux
2022-04-04 10:46:03,476.1 lux
2022-04-04 10:46:04,478.1 lux
2022-04-04 10:46:05,476.1 lux
2022-04-04 10:46:06,474.9 lux
2022-04-04 10:46:07,472.3 lux
2022-04-04 10:46:08,470.9 lux
2022-04-04 10:46:09,469.4 lux
2022-04-04 10:46:10,464.0 lux
2022-04-04 10:46:11,459.9 lux
2022-04-04 10:46:12,456.8 lux
2022-04-04 10:46:13,455.0 lux
2022-04-04 10:46:14,452.7 lux
2022-04-04 10:46:15,449.3 lux
2022-04-04 10:46:16,450.4 lux
2022-04-04 10:46:17,452.2 lux
2022-04-04 10:46:18,456.8 lux
2022-04-04 10:46:19,457.9 lux
2022-04-04 10:46:20,459.1 lux
2022-04-04 10:46:21,459.1 lux
2022-04-04 10:46:22,457.9 lux
2022-04-04 10:46:23,456.2 lux
2022-04-04 10:46:24,450.4 lux
2022-04-04 10:46:25,448.7 lux
2022-04-04 10:46:26,444.1 lux
2022-04-04 10:46:27,440.6 lux
2022-04-04 10:46:28,438.3 lux
2022-04-04 10:46:29,433.2 lux
2022-04-04 10:46:30,432.0 lux
2022-04-04 10:46:31,428.5 lux
2022-04-04 10:46:32,426.2 lux
2022-04-04 10:46:33,424.5 lux
2022-04-04 10:46:34,423.4 lux
2022-04-04 10:46:35,417.9 lux
2022-04-04 10:46:36,413.9 lux
2022-04-04 10:46:37,409.0 lux
2022-04-04 10:46:38,402.0 lux
2022-04-04 10:46:39,394.6 lux
2022-04-04 10:46:40,388.8 lux
2022-04-04 10:46:41,387.4 lux
2022-04-04 10:46:42,381.9 lux
2022-04-04 10:46:43,382.2 lux
2022-04-04 10:46:44,376.4 lux
2022-04-04 10:46:45,374.4 lux
2022-04-04 10:46:46,374.4 lux
2022-04-04 10:46:47,374.4 lux
2022-04-04 10:46:48,373.5 lux
2022-04-04 10:46:49,371.5 lux
2022-04-04 10:46:50,373.5 lux
2022-04-04 10:46:51,371.8 lux
2022-04-04 10:46:52,371.5 lux
2022-04-04 10:46:53,368.6 lux
2022-04-04 10:46:54,364.8 lux
2022-04-04 10:46:55,366.6 lux
2022-04-04 10:46:56,364.3 lux
2022-04-04 10:46:57,366.0 lux
2022-04-04 10:46:58,366.9 lux
2022-04-04 10:46:59,365.8 lux
2022-04-04 10:47:00,360.0 lux
2022-04-04 10:47:01,358.8 lux
2022-04-04 10:47:02,357.1 lux
2022-04-04 10:47:03,356.0 lux
2022-04-04 10:47:04,356.5 lux
2022-04-04 10:47:05,354.2 lux
2022-04-04 10:47:06,355.1 lux
2022-04-04 10:47:07,354.5 lux
2022-04-04 10:47:08,352.8 lux
2022-04-04 10:47:09,351.6 lux
2022-04-04 10:47:10,349.1 lux
2022-04-04 10:47:11,347.3 lux
2022-04-04 10:47:12,345.9 lux
2022-04-04 10:47:13,347.0 lux
2022-04-04 10:47:14,347.0 lux
2022-04-04 10:47:15,347.0 lux
2022-04-04 10:47:16,347.0 lux
2022-04-04 10:47:17,346.5 lux
2022-04-04 10:47:18,344.7 lux
2022-04-04 10:47:19,343.0 lux
2022-04-04 10:47:20,340.0 lux
2022-04-04 10:47:21,337.1 lux
2022-04-04 10:47:22,332.6 lux
2022-04-04 10:47:23,329.2 lux
2022-04-04 10:47:24,326.4 lux
2022-04-04 10:47:25,320.7 lux
2022-04-04 10:47:26,318.2 lux
2022-04-04 10:47:27,312.8 lux
2022-04-04 10:47:28,309.5 lux
2022-04-04 10:47:29,305.4 lux
2022-04-04 10:47:30,299.5 lux
2022-04-04 10:47:31,294.6 lux
2022-04-04 10:47:32,289.6 lux
2022-04-04 10:47:33,285.7 lux
2022-04-04 10:47:34,283.0 lux
2022-04-04 10:47:35,283.2 lux
2022-04-04 10:47:36,284.7 lux
2022-04-04 10:47:37,282.7 lux
2022-04-04 10:47:38,283.7 lux
2022-04-04 10:47:39,284.7 lux
2022-04-04 10:47:40,286.6 lux
2022-04-04 10:47:41,288.4 lux
2022-04-04 10:47:42,291.7 lux
2022-04-04 10:47:43,297.8 lux
2022-04-04 10:47:44,306.4 lux
2022-04-04 10:47:45,313.3 lux
2022-04-04 10:47:46,319.7 lux
2022-04-04 10:47:47,327.5 lux
2022-04-04 10:47:48,328.6 lux
2022-04-04 10:47:49,337.0 lux
2022-04-04 10:47:50,345.6 lux
2022-04-04 10:47:51,351.6 lux
2022-04-04 10:47:52,356.3 lux
2022-04-04 10:47:53,360.9 lux
2022-04-04 10:47:54,365.5 lux
2022-04-04 10:47:55,368.1 lux
2022-04-04 10:47:56,370.9 lux
2022-04-04 10:47:57,374.4 lux
2022-04-04 10:47:58,375.6 lux
2022-04-04 10:47:59,379.0 lux
2022-04-04 10:48:00,384.8 lux
2022-04-04 10:48:01,392.8 lux
2022-04-04 10:48:02,400.9 lux
2022-04-04 10:48:03,409.5 lux
2022-04-04 10:48:04,415.9 lux
2022-04-04 10:48:05,426.0 lux
2022-04-04 10:48:06,433.7 lux
2022-04-04 10:48:07,440.6 lux
2022-04-04 10:48:08,447.6 lux
2022-04-04 10:48:09,455.0 lux
2022-04-04 10:48:10,461.7 lux
2022-04-04 10:48:11,463.7 lux
2022-04-04 10:48:12,465.7 lux
2022-04-04 10:48:13,466.8 lux
2022-04-04 10:48:14,469.4 lux
2022-04-04 10:48:15,468.0 lux
2022-04-04 10:48:16,466.6 lux
2022-04-04 10:48:17,464.0 lux
2022-04-04 10:48:18,463.7 lux
2022-04-04 10:48:19,462.2 lux
2022-04-04 10:48:20,458.8 lux
2022-04-04 10:48:21,455.0 lux
2022-04-04 10:48:22,452.2 lux
2022-04-04 10:48:23,449.3 lux
2022-04-04 10:48:24,446.4 lux
2022-04-04 10:48:25,449.3 lux
2022-04-04 10:48:26,452.2 lux
2022-04-04 10:48:27,453.3 lux
2022-04-04 10:48:28,460.2 lux
2022-04-04 10:48:29,468.3 lux
2022-04-04 10:48:30,472.9 lux
2022-04-04 10:48:31,477.5 lux
2022-04-04 10:48:32,486.1 lux
2022-04-04 10:48:33,491.9 lux
2022-04-04 10:48:34,499.4 lux
2022-04-04 10:48:35,505.2 lux
2022-04-04 10:48:36,506.9 lux
2022-04-04 10:48:37,506.9 lux
2022-04-04 10:48:38,516.1 lux
2022-04-04 10:48:39,516.1 lux
2022-04-04 10:48:40,507.5 lux
2022-04-04 10:48:41,504.0 lux
2022-04-04 10:48:42,497.1 lux
2022-04-04 10:48:43,490.2 lux
2022-04-04 10:48:44,485.0 lux
2022-04-04 10:48:45,476.9 lux
2022-04-04 10:48:46,468.9 lux
2022-04-04 10:48:47,464.3 lux
2022-04-04 10:48:48,455.6 lux
2022-04-04 10:48:49,450.1 lux
2022-04-04 10:48:50,446.1 lux
2022-04-04 10:48:51,439.8 lux
2022-04-04 10:48:52,436.3 lux
2022-04-04 10:48:53,432.9 lux
2022-04-04 10:48:54,426.5 lux
2022-04-04 10:48:55,423.4 lux
2022-04-04 10:48:56,423.4 lux
2022-04-04 10:48:57,421.3 lux
2022-04-04 10:48:58,420.8 lux
2022-04-04 10:48:59,422.5 lux
2022-04-04 10:49:00,420.5 lux
2022-04-04 10:49:01,420.5 lux
2022-04-04 10:49:02,417.9 lux
2022-04-04 10:49:03,416.7 lux
2022-04-04 10:49:04,411.8 lux
2022-04-04 10:49:05,409.0 lux
2022-04-04 10:49:06,408.7 lux
2022-04-04 10:49:07,405.2 lux
2022-04-04 10:49:08,403.2 lux
2022-04-04 10:49:09,405.2 lux
2022-04-04 10:49:10,403.2 lux
2022-04-04 10:49:11,399.2 lux
2022-04-04 10:49:12,395.7 lux
2022-04-04 10:49:13,397.4 lux
2022-04-04 10:49:14,395.1 lux
2022-04-04 10:49:15,394.6 lux
2022-04-04 10:49:16,395.7 lux
2022-04-04 10:49:17,397.4 lux
2022-04-04 10:49:18,397.4 lux
2022-04-04 10:49:19,394.6 lux
2022-04-04 10:49:20,394.6 lux
2022-04-04 10:49:21,396.3 lux
2022-04-04 10:49:22,397.4 lux
2022-04-04 10:49:23,403.2 lux
2022-04-04 10:49:24,403.2 lux
2022-04-04 10:49:25,403.2 lux
2022-04-04 10:49:26,407.8 lux
2022-04-04 10:49:27,410.1 lux
2022-04-04 10:49:28,413.6 lux
2022-04-04 10:49:29,410.1 lux
2022-04-04 10:49:30,404.4 lux
2022-04-04 10:49:31,407.8 lux
2022-04-04 10:49:32,413.6 lux
2022-04-04 10:49:33,411.8 lux
2022-04-04 10:49:34,415.9 lux
2022-04-04 10:49:35,415.3 lux
2022-04-04 10:49:36,420.2 lux
2022-04-04 10:49:37,427.7 lux
2022-04-04 10:49:38,431.1 lux
2022-04-04 10:49:39,439.8 lux
2022-04-04 10:49:40,441.5 lux
2022-04-04 10:49:41,446.4 lux
2022-04-04 10:49:42,453.3 lux
2022-04-04 10:49:43,457.9 lux
2022-04-04 10:49:44,464.3 lux
2022-04-04 10:49:45,476.6 lux
2022-04-04 10:49:46,491.0 lux
2022-04-04 10:49:47,514.7 lux
2022-04-04 10:49:48,530.5 lux
2022-04-04 10:49:49,542.9 lux
2022-04-04 10:49:50,547.2 lux
2022-04-04 10:49:51,555.6 lux
2022-04-04 10:49:52,562.5 lux
2022-04-04 10:49:53,567.4 lux
2022-04-04 10:49:54,576.3 lux
2022-04-04 10:49:55,584.9 lux
2022-04-04 10:49:56,593.3 lux
2022-04-04 10:49:57,595.6 lux
2022-04-04 10:49:58,595.6 lux
2022-04-04 10:49:59,595.6 lux
2022-04-04 10:50:00,593.9 lux
2022-04-04 10:50:01,593.9 lux
2022-04-04 10:50:02,593.9 lux
2022-04-04 10:50:03,603.1 lux
2022-04-04 10:50:04,590.4 lux
2022-04-04 10:50:05,591.6 lux
2022-04-04 10:50:06,588.1 lux
2022-04-04 10:50:07,584.6 lux
2022-04-04 10:50:08,581.2 lux
2022-04-04 10:50:09,575.4 lux
2022-04-04 10:50:10,572.0 lux
2022-04-04 10:50:11,573.1 lux
2022-04-04 10:50:12,566.8 lux
2022-04-04 10:50:13,563.3 lux
2022-04-04 10:50:14,561.6 lux
2022-04-04 10:50:15,561.6 lux
2022-04-04 10:50:16,553.0 lux
2022-04-04 10:50:17,555.3 lux
2022-04-04 10:50:18,553.5 lux
2022-04-04 10:50:19,550.1 lux
2022-04-04 10:50:20,546.9 lux
2022-04-04 10:50:21,540.6 lux
2022-04-04 10:50:22,537.1 lux
2022-04-04 10:50:23,529.6 lux
2022-04-04 10:50:24,524.2 lux
2022-04-04 10:50:25,521.3 lux
2022-04-04 10:50:26,518.4 lux
2022-04-04 10:50:27,513.5 lux
2022-04-04 10:50:28,512.9 lux
2022-04-04 10:50:29,516.4 lux
2022-04-04 10:50:30,518.4 lux
2022-04-04 10:50:31,514.4 lux
2022-04-04 10:50:32,510.3 lux
2022-04-04 10:50:33,510.9 lux
2022-04-04 10:50:34,506.9 lux
2022-04-04 10:50:35,506.9 lux
2022-04-04 10:50:36,501.4 lux
2022-04-04 10:50:37,499.1 lux
2022-04-04 10:50:38,498.2 lux
2022-04-04 10:50:39,495.4 lux
2022-04-04 10:50:40,500.0 lux
2022-04-04 10:50:41,494.2 lux
2022-04-04 10:50:42,489.6 lux
2022-04-04 10:50:43,486.1 lux
2022-04-04 10:50:44,481.5 lux
2022-04-04 10:50:45,482.7 lux
2022-04-04 10:50:46,475.8 lux
2022-04-04 10:50:47,475.8 lux
2022-04-04 10:50:48,478.1 lux
2022-04-04 10:50:49,475.2 lux
2022-04-04 10:50:50,475.2 lux
2022-04-04 10:50:51,473.5 lux
2022-04-04 10:50:52,472.3 lux
2022-04-04 10:50:53,470.0 lux
2022-04-04 10:50:54,473.5 lux
2022-04-04 10:50:55,476.9 lux
2022-04-04 10:50:56,480.4 lux
2022-04-04 10:50:57,490.2 lux
2022-04-04 10:50:58,493.6 lux
2022-04-04 10:50:59,500.5 lux
2022-04-04 10:51:00,506.3 lux
2022-04-04 10:51:01,510.9 lux
