sep=,
"Time","Noise"
2022-04-04 10:08:20,0.2330 Vrms
2022-04-04 10:08:21,0.2101 Vrms
2022-04-04 10:08:22,0.2268 Vrms
2022-04-04 10:08:23,0.2209 Vrms
2022-04-04 10:08:24,0.2203 Vrms
2022-04-04 10:08:25,0.2134 Vrms
2022-04-04 10:08:26,0.2163 Vrms
2022-04-04 10:08:27,0.2374 Vrms
2022-04-04 10:08:28,0.2207 Vrms
2022-04-04 10:08:29,0.2306 Vrms
2022-04-04 10:08:30,0.2266 Vrms
2022-04-04 10:08:31,0.2189 Vrms
2022-04-04 10:08:32,0.2193 Vrms
2022-04-04 10:08:33,0.2128 Vrms
2022-04-04 10:08:34,0.2135 Vrms
2022-04-04 10:08:35,0.2244 Vrms
2022-04-04 10:08:36,0.2130 Vrms
2022-04-04 10:08:37,0.2060 Vrms
2022-04-04 10:08:38,0.2190 Vrms
2022-04-04 10:08:39,0.2220 Vrms
2022-04-04 10:08:40,0.2220 Vrms
2022-04-04 10:08:41,0.2160 Vrms
2022-04-04 10:08:42,0.2198 Vrms
2022-04-04 10:08:43,0.2263 Vrms
2022-04-04 10:08:44,0.2209 Vrms
2022-04-04 10:08:45,0.2235 Vrms
2022-04-04 10:08:46,0.2211 Vrms
2022-04-04 10:08:47,0.2276 Vrms
2022-04-04 10:08:48,0.2228 Vrms
2022-04-04 10:08:49,0.2197 Vrms
2022-04-04 10:08:50,0.2212 Vrms
2022-04-04 10:08:51,0.2280 Vrms
2022-04-04 10:08:52,0.2233 Vrms
2022-04-04 10:08:53,0.2165 Vrms
2022-04-04 10:08:54,0.2235 Vrms
2022-04-04 10:08:55,0.2292 Vrms
2022-04-04 10:08:56,0.2107 Vrms
2022-04-04 10:08:57,0.2174 Vrms
2022-04-04 10:08:58,0.2260 Vrms
2022-04-04 10:08:59,0.2299 Vrms
2022-04-04 10:09:00,0.2091 Vrms
2022-04-04 10:09:01,0.2121 Vrms
2022-04-04 10:09:02,0.2272 Vrms
2022-04-04 10:09:03,0.2211 Vrms
2022-04-04 10:09:04,0.2253 Vrms
2022-04-04 10:09:05,0.2210 Vrms
2022-04-04 10:09:06,0.2184 Vrms
2022-04-04 10:09:07,0.2200 Vrms
2022-04-04 10:09:08,0.2243 Vrms
2022-04-04 10:09:09,0.2273 Vrms
2022-04-04 10:09:10,0.2169 Vrms
2022-04-04 10:09:11,0.2203 Vrms
2022-04-04 10:09:12,0.2236 Vrms
2022-04-04 10:09:13,0.2286 Vrms
2022-04-04 10:09:14,0.2182 Vrms
2022-04-04 10:09:15,0.2237 Vrms
2022-04-04 10:09:16,0.2230 Vrms
2022-04-04 10:09:17,0.2238 Vrms
2022-04-04 10:09:18,0.2221 Vrms
2022-04-04 10:09:19,0.2223 Vrms
2022-04-04 10:09:20,0.2250 Vrms
2022-04-04 10:09:21,0.2278 Vrms
2022-04-04 10:09:22,0.2235 Vrms
2022-04-04 10:09:23,0.2367 Vrms
2022-04-04 10:09:24,0.2373 Vrms
2022-04-04 10:09:25,0.2313 Vrms
2022-04-04 10:09:26,0.2283 Vrms
2022-04-04 10:09:27,0.2327 Vrms
2022-04-04 10:09:28,0.2420 Vrms
2022-04-04 10:09:29,0.2316 Vrms
2022-04-04 10:09:30,0.2320 Vrms
2022-04-04 10:09:31,0.2348 Vrms
2022-04-04 10:09:32,0.2351 Vrms
2022-04-04 10:09:33,0.2397 Vrms
2022-04-04 10:09:34,0.2263 Vrms
2022-04-04 10:09:35,0.2239 Vrms
2022-04-04 10:09:36,0.2258 Vrms
2022-04-04 10:09:37,0.2224 Vrms
2022-04-04 10:09:38,0.2307 Vrms
2022-04-04 10:09:39,0.2415 Vrms
2022-04-04 10:09:40,0.2292 Vrms
2022-04-04 10:09:41,0.2301 Vrms
2022-04-04 10:09:42,0.2359 Vrms
2022-04-04 10:09:43,0.2424 Vrms
2022-04-04 10:09:44,0.2514 Vrms
2022-04-04 10:09:45,0.2344 Vrms
2022-04-04 10:09:46,0.2333 Vrms
2022-04-04 10:09:47,0.2499 Vrms
2022-04-04 10:09:48,0.2362 Vrms
2022-04-04 10:09:49,0.2388 Vrms
2022-04-04 10:09:50,0.2454 Vrms
2022-04-04 10:09:51,0.2298 Vrms
2022-04-04 10:09:52,0.2238 Vrms
2022-04-04 10:09:53,0.2312 Vrms
2022-04-04 10:09:54,0.2448 Vrms
2022-04-04 10:09:55,0.2375 Vrms
2022-04-04 10:09:56,0.2451 Vrms
2022-04-04 10:09:57,0.4725 Vrms
2022-04-04 10:09:58,0.2769 Vrms
2022-04-04 10:09:59,0.2414 Vrms
2022-04-04 10:10:00,0.2325 Vrms
2022-04-04 10:10:01,0.2320 Vrms
2022-04-04 10:10:02,0.2382 Vrms
2022-04-04 10:10:03,0.2357 Vrms
2022-04-04 10:10:04,0.2349 Vrms
2022-04-04 10:10:05,0.2374 Vrms
2022-04-04 10:10:06,0.2492 Vrms
2022-04-04 10:10:07,0.2448 Vrms
2022-04-04 10:10:08,0.2355 Vrms
2022-04-04 10:10:09,0.2342 Vrms
2022-04-04 10:10:10,0.2317 Vrms
2022-04-04 10:10:11,0.2316 Vrms
2022-04-04 10:10:12,0.2435 Vrms
2022-04-04 10:10:13,0.2345 Vrms
2022-04-04 10:10:14,0.2480 Vrms
2022-04-04 10:10:15,0.2357 Vrms
2022-04-04 10:10:16,0.2367 Vrms
2022-04-04 10:10:17,0.2308 Vrms
2022-04-04 10:10:18,0.2361 Vrms
2022-04-04 10:10:19,0.2447 Vrms
2022-04-04 10:10:20,0.2248 Vrms
2022-04-04 10:10:21,0.2450 Vrms
2022-04-04 10:10:22,0.2399 Vrms
2022-04-04 10:10:23,0.2329 Vrms
2022-04-04 10:10:24,0.2303 Vrms
2022-04-04 10:10:25,0.2362 Vrms
2022-04-04 10:10:26,0.2458 Vrms
2022-04-04 10:10:27,0.2375 Vrms
2022-04-04 10:10:28,0.2300 Vrms
2022-04-04 10:10:29,0.2421 Vrms
2022-04-04 10:10:30,0.2380 Vrms
2022-04-04 10:10:31,0.2455 Vrms
2022-04-04 10:10:32,0.2432 Vrms
2022-04-04 10:10:33,0.2304 Vrms
2022-04-04 10:10:34,0.2332 Vrms
2022-04-04 10:10:35,0.2450 Vrms
2022-04-04 10:10:36,0.2363 Vrms
2022-04-04 10:10:37,0.2329 Vrms
2022-04-04 10:10:38,0.2320 Vrms
2022-04-04 10:10:39,0.2459 Vrms
2022-04-04 10:10:40,0.2376 Vrms
2022-04-04 10:10:41,0.2318 Vrms
2022-04-04 10:10:42,0.2240 Vrms
2022-04-04 10:10:43,0.2461 Vrms
2022-04-04 10:10:44,0.2375 Vrms
2022-04-04 10:10:45,0.2370 Vrms
2022-04-04 10:10:46,0.2412 Vrms
2022-04-04 10:10:47,0.2346 Vrms
2022-04-04 10:10:48,0.2548 Vrms
2022-04-04 10:10:49,0.2508 Vrms
2022-04-04 10:10:50,0.2387 Vrms
2022-04-04 10:10:51,0.2358 Vrms
2022-04-04 10:10:52,0.2424 Vrms
2022-04-04 10:10:53,0.2330 Vrms
2022-04-04 10:10:54,0.2383 Vrms
2022-04-04 10:10:55,0.2427 Vrms
2022-04-04 10:10:56,0.2406 Vrms
2022-04-04 10:10:57,0.2356 Vrms
2022-04-04 10:10:58,0.2514 Vrms
2022-04-04 10:10:59,0.2558 Vrms
2022-04-04 10:11:00,0.2444 Vrms
2022-04-04 10:11:01,0.2383 Vrms
2022-04-04 10:11:02,0.2367 Vrms
2022-04-04 10:11:03,0.2372 Vrms
2022-04-04 10:11:04,0.2429 Vrms
2022-04-04 10:11:05,0.2406 Vrms
2022-04-04 10:11:06,0.2350 Vrms
2022-04-04 10:11:07,0.2407 Vrms
2022-04-04 10:11:08,0.2421 Vrms
2022-04-04 10:11:09,0.2423 Vrms
2022-04-04 10:11:10,0.2490 Vrms
2022-04-04 10:11:11,0.2430 Vrms
2022-04-04 10:11:12,0.2329 Vrms
2022-04-04 10:11:13,0.2445 Vrms
2022-04-04 10:11:14,0.2453 Vrms
2022-04-04 10:11:15,0.2489 Vrms
2022-04-04 10:11:16,0.2354 Vrms
2022-04-04 10:11:17,0.2423 Vrms
2022-04-04 10:11:18,0.2400 Vrms
2022-04-04 10:11:19,0.2490 Vrms
2022-04-04 10:11:20,0.2346 Vrms
2022-04-04 10:11:21,0.2436 Vrms
2022-04-04 10:11:22,0.2438 Vrms
2022-04-04 10:11:23,0.2275 Vrms
2022-04-04 10:11:24,0.2395 Vrms
2022-04-04 10:11:25,0.2434 Vrms
2022-04-04 10:11:26,0.2426 Vrms
2022-04-04 10:11:27,0.2477 Vrms
2022-04-04 10:11:28,0.2405 Vrms
2022-04-04 10:11:29,0.2399 Vrms
2022-04-04 10:11:30,0.2393 Vrms
2022-04-04 10:11:31,0.2512 Vrms
2022-04-04 10:11:32,0.2359 Vrms
2022-04-04 10:11:33,0.2444 Vrms
2022-04-04 10:11:34,0.2375 Vrms
2022-04-04 10:11:35,0.2423 Vrms
2022-04-04 10:11:36,0.2439 Vrms
2022-04-04 10:11:37,0.2470 Vrms
2022-04-04 10:11:38,0.2542 Vrms
2022-04-04 10:11:39,0.2398 Vrms
2022-04-04 10:11:40,0.2484 Vrms
2022-04-04 10:11:41,0.2442 Vrms
2022-04-04 10:11:42,0.2347 Vrms
2022-04-04 10:11:43,0.2347 Vrms
2022-04-04 10:11:44,0.2473 Vrms
2022-04-04 10:11:45,0.2397 Vrms
2022-04-04 10:11:46,0.2420 Vrms
2022-04-04 10:11:47,0.2510 Vrms
2022-04-04 10:11:48,0.2422 Vrms
2022-04-04 10:11:49,0.2396 Vrms
2022-04-04 10:11:50,0.2463 Vrms
2022-04-04 10:11:51,0.2398 Vrms
2022-04-04 10:11:52,0.2392 Vrms
2022-04-04 10:11:53,0.2392 Vrms
2022-04-04 10:11:54,0.2460 Vrms
2022-04-04 10:11:55,0.2366 Vrms
2022-04-04 10:11:56,0.2530 Vrms
2022-04-04 10:11:57,0.2523 Vrms
2022-04-04 10:11:58,0.2405 Vrms
2022-04-04 10:11:59,0.2480 Vrms
2022-04-04 10:12:00,0.2377 Vrms
2022-04-04 10:12:01,0.2464 Vrms
2022-04-04 10:12:02,0.2419 Vrms
2022-04-04 10:12:03,0.2362 Vrms
2022-04-04 10:12:04,0.2491 Vrms
2022-04-04 10:12:05,0.2363 Vrms
2022-04-04 10:12:06,0.2406 Vrms
2022-04-04 10:12:07,0.2310 Vrms
2022-04-04 10:12:08,0.2413 Vrms
2022-04-04 10:12:09,0.2403 Vrms
2022-04-04 10:12:10,0.2331 Vrms
2022-04-04 10:12:11,0.2446 Vrms
2022-04-04 10:12:12,0.2458 Vrms
2022-04-04 10:12:13,0.2435 Vrms
2022-04-04 10:12:14,0.2387 Vrms
2022-04-04 10:12:15,0.2344 Vrms
2022-04-04 10:12:16,0.2409 Vrms
2022-04-04 10:12:17,0.2393 Vrms
2022-04-04 10:12:18,0.2414 Vrms
2022-04-04 10:12:19,0.2409 Vrms
2022-04-04 10:12:20,0.2323 Vrms
2022-04-04 10:12:21,0.2403 Vrms
2022-04-04 10:12:22,0.2343 Vrms
2022-04-04 10:12:23,0.2434 Vrms
2022-04-04 10:12:24,0.2346 Vrms
2022-04-04 10:12:25,0.2416 Vrms
2022-04-04 10:12:26,0.2373 Vrms
2022-04-04 10:12:27,0.2317 Vrms
2022-04-04 10:12:28,0.2401 Vrms
2022-04-04 10:12:29,0.2431 Vrms
2022-04-04 10:12:30,0.2340 Vrms
2022-04-04 10:12:31,0.2431 Vrms
2022-04-04 10:12:32,0.2302 Vrms
2022-04-04 10:12:33,0.2365 Vrms
2022-04-04 10:12:34,0.2379 Vrms
2022-04-04 10:12:35,0.2372 Vrms
2022-04-04 10:12:36,0.2352 Vrms
2022-04-04 10:12:37,0.2283 Vrms
2022-04-04 10:12:38,0.2407 Vrms
2022-04-04 10:12:39,0.2348 Vrms
2022-04-04 10:12:40,0.2527 Vrms
2022-04-04 10:12:41,0.2438 Vrms
2022-04-04 10:12:42,0.2332 Vrms
2022-04-04 10:12:43,0.2301 Vrms
2022-04-04 10:12:44,0.2299 Vrms
2022-04-04 10:12:45,0.2411 Vrms
2022-04-04 10:12:46,0.2356 Vrms
2022-04-04 10:12:47,0.2383 Vrms
2022-04-04 10:12:48,0.2396 Vrms
2022-04-04 10:12:49,0.2289 Vrms
2022-04-04 10:12:50,0.2361 Vrms
2022-04-04 10:12:51,0.2322 Vrms
2022-04-04 10:12:52,0.2398 Vrms
2022-04-04 10:12:53,0.2299 Vrms
2022-04-04 10:12:54,0.2355 Vrms
2022-04-04 10:12:55,0.2294 Vrms
2022-04-04 10:12:56,0.2316 Vrms
2022-04-04 10:12:57,0.2304 Vrms
2022-04-04 10:12:58,0.2271 Vrms
2022-04-04 10:12:59,0.2365 Vrms
2022-04-04 10:13:00,0.2370 Vrms
2022-04-04 10:13:01,0.2203 Vrms
2022-04-04 10:13:02,0.2394 Vrms
2022-04-04 10:13:03,0.2319 Vrms
2022-04-04 10:13:04,0.2309 Vrms
2022-04-04 10:13:05,0.2478 Vrms
2022-04-04 10:13:06,0.2445 Vrms
2022-04-04 10:13:07,0.2391 Vrms
2022-04-04 10:13:08,0.2338 Vrms
2022-04-04 10:13:09,0.2398 Vrms
2022-04-04 10:13:10,0.2355 Vrms
2022-04-04 10:13:11,0.2372 Vrms
2022-04-04 10:13:12,0.2305 Vrms
2022-04-04 10:13:13,0.2275 Vrms
2022-04-04 10:13:14,0.2234 Vrms
2022-04-04 10:13:15,0.2383 Vrms
2022-04-04 10:13:16,0.2333 Vrms
2022-04-04 10:13:17,0.2260 Vrms
2022-04-04 10:13:18,0.2230 Vrms
2022-04-04 10:13:19,0.2346 Vrms
2022-04-04 10:13:20,0.2407 Vrms
2022-04-04 10:13:21,0.2321 Vrms
2022-04-04 10:13:22,0.2415 Vrms
2022-04-04 10:13:23,0.2374 Vrms
2022-04-04 10:13:24,0.2326 Vrms
2022-04-04 10:13:25,0.2349 Vrms
2022-04-04 10:13:26,0.2324 Vrms
2022-04-04 10:13:27,0.2383 Vrms
2022-04-04 10:13:28,0.2331 Vrms
2022-04-04 10:13:29,0.2417 Vrms
2022-04-04 10:13:30,0.2335 Vrms
2022-04-04 10:13:31,0.2387 Vrms
2022-04-04 10:13:32,0.2339 Vrms
2022-04-04 10:13:33,0.2315 Vrms
2022-04-04 10:13:34,0.2293 Vrms
2022-04-04 10:13:35,0.2287 Vrms
2022-04-04 10:13:36,0.2306 Vrms
2022-04-04 10:13:37,0.2298 Vrms
2022-04-04 10:13:38,0.2290 Vrms
2022-04-04 10:13:39,0.2234 Vrms
2022-04-04 10:13:40,0.2341 Vrms
2022-04-04 10:13:41,0.2319 Vrms
2022-04-04 10:13:42,0.2301 Vrms
2022-04-04 10:13:43,0.2403 Vrms
2022-04-04 10:13:44,0.2371 Vrms
2022-04-04 10:13:45,0.2515 Vrms
2022-04-04 10:13:46,0.2291 Vrms
2022-04-04 10:13:47,0.2314 Vrms
2022-04-04 10:13:48,0.2327 Vrms
2022-04-04 10:13:49,0.2353 Vrms
2022-04-04 10:13:50,0.2332 Vrms
2022-04-04 10:13:51,0.2493 Vrms
2022-04-04 10:13:52,0.2376 Vrms
2022-04-04 10:13:53,0.2335 Vrms
2022-04-04 10:13:54,0.2308 Vrms
2022-04-04 10:13:55,0.2361 Vrms
2022-04-04 10:13:56,0.2260 Vrms
2022-04-04 10:13:57,0.2216 Vrms
2022-04-04 10:13:58,0.2293 Vrms
2022-04-04 10:13:59,0.2386 Vrms
2022-04-04 10:14:00,0.2489 Vrms
2022-04-04 10:14:01,0.2294 Vrms
2022-04-04 10:14:02,0.2323 Vrms
2022-04-04 10:14:03,0.2377 Vrms
2022-04-04 10:14:04,0.2354 Vrms
2022-04-04 10:14:05,0.2336 Vrms
2022-04-04 10:14:06,0.2307 Vrms
2022-04-04 10:14:07,0.2288 Vrms
2022-04-04 10:14:08,0.2453 Vrms
2022-04-04 10:14:09,0.2441 Vrms
2022-04-04 10:14:10,0.2399 Vrms
2022-04-04 10:14:11,0.2426 Vrms
2022-04-04 10:14:12,0.2360 Vrms
2022-04-04 10:14:13,0.2393 Vrms
2022-04-04 10:14:14,0.2316 Vrms
2022-04-04 10:14:15,0.2410 Vrms
2022-04-04 10:14:16,0.2348 Vrms
2022-04-04 10:14:17,0.2355 Vrms
2022-04-04 10:14:18,0.2392 Vrms
2022-04-04 10:14:19,0.2329 Vrms
2022-04-04 10:14:20,0.2434 Vrms
2022-04-04 10:14:21,0.2351 Vrms
2022-04-04 10:14:22,0.2320 Vrms
2022-04-04 10:14:23,0.2396 Vrms
2022-04-04 10:14:24,0.2368 Vrms
2022-04-04 10:14:25,0.2322 Vrms
2022-04-04 10:14:26,0.2412 Vrms
2022-04-04 10:14:27,0.2342 Vrms
2022-04-04 10:14:28,0.2474 Vrms
2022-04-04 10:14:29,0.2352 Vrms
2022-04-04 10:14:30,0.2330 Vrms
2022-04-04 10:14:31,0.2453 Vrms
2022-04-04 10:14:32,0.2371 Vrms
2022-04-04 10:14:33,0.2398 Vrms
2022-04-04 10:14:34,0.2380 Vrms
2022-04-04 10:14:35,0.2367 Vrms
2022-04-04 10:14:36,0.2346 Vrms
2022-04-04 10:14:37,0.2368 Vrms
2022-04-04 10:14:38,0.2364 Vrms
2022-04-04 10:14:39,0.2393 Vrms
2022-04-04 10:14:40,0.2410 Vrms
2022-04-04 10:14:41,0.2363 Vrms
2022-04-04 10:14:42,0.2381 Vrms
2022-04-04 10:14:43,0.2431 Vrms
2022-04-04 10:14:44,0.2390 Vrms
2022-04-04 10:14:45,0.2414 Vrms
2022-04-04 10:14:46,0.2312 Vrms
2022-04-04 10:14:47,0.2210 Vrms
2022-04-04 10:14:48,0.2027 Vrms
2022-04-04 10:14:49,0.1969 Vrms
2022-04-04 10:14:50,0.1977 Vrms
2022-04-04 10:14:51,0.2046 Vrms
2022-04-04 10:14:52,0.1981 Vrms
2022-04-04 10:14:53,0.2032 Vrms
2022-04-04 10:14:54,0.2044 Vrms
2022-04-04 10:14:55,0.2053 Vrms
2022-04-04 10:14:56,0.2049 Vrms
2022-04-04 10:14:57,0.2026 Vrms
2022-04-04 10:14:58,0.2151 Vrms
2022-04-04 10:14:59,0.2140 Vrms
2022-04-04 10:15:00,0.2186 Vrms
2022-04-04 10:15:01,0.2183 Vrms
2022-04-04 10:15:02,0.2107 Vrms
2022-04-04 10:15:03,0.2048 Vrms
2022-04-04 10:15:04,0.2173 Vrms
2022-04-04 10:15:05,0.2070 Vrms
2022-04-04 10:15:06,0.2064 Vrms
2022-04-04 10:15:07,0.2122 Vrms
2022-04-04 10:15:08,0.2036 Vrms
2022-04-04 10:15:09,0.2094 Vrms
2022-04-04 10:15:10,0.2001 Vrms
2022-04-04 10:15:11,0.2047 Vrms
2022-04-04 10:15:12,0.2015 Vrms
2022-04-04 10:15:13,0.1999 Vrms
2022-04-04 10:15:14,0.2025 Vrms
2022-04-04 10:15:15,0.2017 Vrms
2022-04-04 10:15:16,0.1992 Vrms
2022-04-04 10:15:17,0.2045 Vrms
2022-04-04 10:15:18,0.2012 Vrms
2022-04-04 10:15:19,0.2097 Vrms
2022-04-04 10:15:20,0.2085 Vrms
2022-04-04 10:15:21,0.2040 Vrms
2022-04-04 10:15:22,0.2094 Vrms
2022-04-04 10:15:23,0.2035 Vrms
2022-04-04 10:15:24,0.2031 Vrms
2022-04-04 10:15:25,0.1992 Vrms
2022-04-04 10:15:26,0.2037 Vrms
2022-04-04 10:15:27,0.2100 Vrms
2022-04-04 10:15:28,0.2076 Vrms
2022-04-04 10:15:29,0.2122 Vrms
2022-04-04 10:15:30,0.2069 Vrms
2022-04-04 10:15:31,0.2149 Vrms
2022-04-04 10:15:32,0.2047 Vrms
2022-04-04 10:15:33,0.2101 Vrms
2022-04-04 10:15:34,0.2062 Vrms
2022-04-04 10:15:35,0.2071 Vrms
2022-04-04 10:15:36,0.2104 Vrms
2022-04-04 10:15:37,0.2099 Vrms
2022-04-04 10:15:38,0.2008 Vrms
2022-04-04 10:15:39,0.2063 Vrms
2022-04-04 10:15:40,0.2009 Vrms
2022-04-04 10:15:41,0.1944 Vrms
2022-04-04 10:15:42,0.1942 Vrms
2022-04-04 10:15:43,0.1951 Vrms
2022-04-04 10:15:44,0.1999 Vrms
2022-04-04 10:15:45,0.1918 Vrms
2022-04-04 10:15:46,0.1961 Vrms
2022-04-04 10:15:47,0.1934 Vrms
2022-04-04 10:15:48,0.1916 Vrms
2022-04-04 10:15:49,0.1979 Vrms
2022-04-04 10:15:50,0.2008 Vrms
2022-04-04 10:15:51,0.2018 Vrms
2022-04-04 10:15:52,0.1925 Vrms
2022-04-04 10:15:53,0.1913 Vrms
2022-04-04 10:15:54,0.1961 Vrms
2022-04-04 10:15:55,0.1988 Vrms
2022-04-04 10:15:56,0.1982 Vrms
2022-04-04 10:15:57,0.2021 Vrms
2022-04-04 10:15:58,0.1914 Vrms
2022-04-04 10:15:59,0.1995 Vrms
2022-04-04 10:16:00,0.1961 Vrms
2022-04-04 10:16:01,0.2001 Vrms
2022-04-04 10:16:02,0.2078 Vrms
2022-04-04 10:16:03,0.2004 Vrms
2022-04-04 10:16:04,0.2137 Vrms
2022-04-04 10:16:05,0.2046 Vrms
2022-04-04 10:16:06,0.2040 Vrms
2022-04-04 10:16:07,0.2080 Vrms
2022-04-04 10:16:08,0.2035 Vrms
2022-04-04 10:16:09,0.2013 Vrms
2022-04-04 10:16:10,0.2011 Vrms
2022-04-04 10:16:11,0.2033 Vrms
2022-04-04 10:16:12,0.1975 Vrms
2022-04-04 10:16:13,0.2028 Vrms
2022-04-04 10:16:14,0.1977 Vrms
2022-04-04 10:16:15,0.1990 Vrms
2022-04-04 10:16:16,0.1975 Vrms
2022-04-04 10:16:17,0.1896 Vrms
2022-04-04 10:16:18,0.1892 Vrms
2022-04-04 10:16:19,0.2004 Vrms
2022-04-04 10:16:20,0.1996 Vrms
2022-04-04 10:16:21,0.1918 Vrms
2022-04-04 10:16:22,0.2043 Vrms
2022-04-04 10:16:23,0.2035 Vrms
2022-04-04 10:16:24,0.2027 Vrms
2022-04-04 10:16:25,0.2084 Vrms
2022-04-04 10:16:26,0.2014 Vrms
2022-04-04 10:16:27,0.2110 Vrms
2022-04-04 10:16:28,0.2112 Vrms
2022-04-04 10:16:29,0.2114 Vrms
2022-04-04 10:16:30,0.2069 Vrms
2022-04-04 10:16:31,0.2048 Vrms
2022-04-04 10:16:32,0.2043 Vrms
2022-04-04 10:16:33,0.1954 Vrms
2022-04-04 10:16:34,0.2081 Vrms
2022-04-04 10:16:35,0.2106 Vrms
2022-04-04 10:16:36,0.2139 Vrms
2022-04-04 10:16:37,0.2181 Vrms
2022-04-04 10:16:38,0.2120 Vrms
2022-04-04 10:16:39,0.2114 Vrms
2022-04-04 10:16:40,0.2101 Vrms
2022-04-04 10:16:41,0.2156 Vrms
2022-04-04 10:16:42,0.2139 Vrms
2022-04-04 10:16:43,0.2113 Vrms
2022-04-04 10:16:44,0.2083 Vrms
2022-04-04 10:16:45,0.2216 Vrms
2022-04-04 10:16:46,0.2124 Vrms
2022-04-04 10:16:47,0.2100 Vrms
2022-04-04 10:16:48,0.2140 Vrms
2022-04-04 10:16:49,0.2076 Vrms
2022-04-04 10:16:50,0.2122 Vrms
2022-04-04 10:16:51,0.2200 Vrms
2022-04-04 10:16:52,0.2157 Vrms
2022-04-04 10:16:53,0.2116 Vrms
2022-04-04 10:16:54,0.2065 Vrms
2022-04-04 10:16:55,0.2044 Vrms
2022-04-04 10:16:56,0.2087 Vrms
2022-04-04 10:16:57,0.2097 Vrms
2022-04-04 10:16:58,0.2015 Vrms
2022-04-04 10:16:59,0.2158 Vrms
2022-04-04 10:17:00,0.2124 Vrms
2022-04-04 10:17:01,0.2053 Vrms
2022-04-04 10:17:02,0.1954 Vrms
2022-04-04 10:17:03,0.1993 Vrms
2022-04-04 10:17:04,0.2048 Vrms
2022-04-04 10:17:05,0.2039 Vrms
2022-04-04 10:17:06,0.2030 Vrms
2022-04-04 10:17:07,0.2036 Vrms
2022-04-04 10:17:08,0.2065 Vrms
2022-04-04 10:17:09,0.2038 Vrms
2022-04-04 10:17:10,0.2065 Vrms
2022-04-04 10:17:11,0.2034 Vrms
2022-04-04 10:17:12,0.2018 Vrms
2022-04-04 10:17:13,0.2140 Vrms
2022-04-04 10:17:14,0.2132 Vrms
2022-04-04 10:17:15,0.2099 Vrms
2022-04-04 10:17:16,0.2094 Vrms
2022-04-04 10:17:17,0.2082 Vrms
2022-04-04 10:17:18,0.2025 Vrms
2022-04-04 10:17:19,0.2074 Vrms
2022-04-04 10:17:20,0.2082 Vrms
2022-04-04 10:17:21,0.2095 Vrms
2022-04-04 10:17:22,0.2053 Vrms
2022-04-04 10:17:23,0.2057 Vrms
2022-04-04 10:17:24,0.2068 Vrms
2022-04-04 10:17:25,0.2086 Vrms
2022-04-04 10:17:26,0.2128 Vrms
2022-04-04 10:17:27,0.2113 Vrms
2022-04-04 10:17:28,0.2116 Vrms
2022-04-04 10:17:29,0.2147 Vrms
2022-04-04 10:17:30,0.2103 Vrms
2022-04-04 10:17:31,0.2136 Vrms
2022-04-04 10:17:32,0.2127 Vrms
2022-04-04 10:17:33,0.2253 Vrms
2022-04-04 10:17:34,0.1961 Vrms
2022-04-04 10:17:35,0.1922 Vrms
2022-04-04 10:17:36,0.1999 Vrms
2022-04-04 10:17:37,0.1965 Vrms
2022-04-04 10:17:38,0.1992 Vrms
2022-04-04 10:17:39,0.1944 Vrms
2022-04-04 10:17:40,0.1968 Vrms
2022-04-04 10:17:41,0.1963 Vrms
2022-04-04 10:17:42,0.1957 Vrms
2022-04-04 10:17:43,0.2022 Vrms
2022-04-04 10:17:44,0.1969 Vrms
2022-04-04 10:17:45,0.1929 Vrms
2022-04-04 10:17:46,0.2006 Vrms
2022-04-04 10:17:47,0.1902 Vrms
2022-04-04 10:17:48,0.1979 Vrms
2022-04-04 10:17:49,0.1926 Vrms
2022-04-04 10:17:50,0.1954 Vrms
2022-04-04 10:17:51,0.2072 Vrms
2022-04-04 10:17:52,0.2097 Vrms
2022-04-04 10:17:53,0.2097 Vrms
2022-04-04 10:17:54,0.2056 Vrms
2022-04-04 10:17:55,0.2131 Vrms
2022-04-04 10:17:56,0.2111 Vrms
2022-04-04 10:17:57,0.2137 Vrms
2022-04-04 10:17:58,0.2001 Vrms
2022-04-04 10:17:59,0.2036 Vrms
2022-04-04 10:18:00,0.2031 Vrms
2022-04-04 10:18:01,0.1987 Vrms
2022-04-04 10:18:02,0.2042 Vrms
2022-04-04 10:18:03,0.2110 Vrms
2022-04-04 10:18:04,0.1968 Vrms
2022-04-04 10:18:05,0.2017 Vrms
2022-04-04 10:18:06,0.2011 Vrms
2022-04-04 10:18:07,0.2108 Vrms
2022-04-04 10:18:08,0.2054 Vrms
2022-04-04 10:18:09,0.2049 Vrms
2022-04-04 10:18:10,0.2126 Vrms
2022-04-04 10:18:11,0.2020 Vrms
2022-04-04 10:18:12,0.2001 Vrms
2022-04-04 10:18:13,0.1998 Vrms
2022-04-04 10:18:14,0.2020 Vrms
2022-04-04 10:18:15,0.2022 Vrms
2022-04-04 10:18:16,0.2092 Vrms
2022-04-04 10:18:17,0.2112 Vrms
2022-04-04 10:18:18,0.2140 Vrms
2022-04-04 10:18:19,0.2030 Vrms
2022-04-04 10:18:20,0.2086 Vrms
2022-04-04 10:18:21,0.2108 Vrms
2022-04-04 10:18:22,0.2105 Vrms
2022-04-04 10:18:23,0.2090 Vrms
2022-04-04 10:18:24,0.1979 Vrms
2022-04-04 10:18:25,0.1973 Vrms
2022-04-04 10:18:26,0.2094 Vrms
2022-04-04 10:18:27,0.2091 Vrms
